id,marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,activityTypeDesc,segment,created_at,Bot Activity Pattern,Browser,Campaign Run ID,Choice Number,Device,Is Bot Activity,Is Mobile Device,Link,Platform,Step ID,User Agent,Campaign
"2022577709","2022577709","560222","2024-11-06T00:00:58Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577710","2022577710","3010519","2024-11-06T00:00:59Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577711","2022577711","2290008","2024-11-06T00:00:58Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577712","2022577712","5383684","2024-11-06T00:01:00Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577713","2022577713","3747393","2024-11-06T00:01:01Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577714","2022577714","5715149","2024-11-06T00:01:02Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Google Mail","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0 (via ggpht.com GoogleImageProxy)","Email Batch Program-8508-send-email-campaign"
"2022577715","2022577715","3786517","2024-11-06T00:01:02Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Yahoo MailProxy","20310","21066","Unknown","undefined","undefined","Unknown","13404","YahooMailProxy; https://help.yahoo.com/kb/yahoo-mail-proxy-SLN28749.html","Email Batch Program-8508-send-email-campaign"
"2022577716","2022577716","5929705","2024-11-06T00:01:04Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Yahoo MailProxy","20310","21066","Unknown","undefined","undefined","Unknown","13404","YahooMailProxy; https://help.yahoo.com/kb/yahoo-mail-proxy-SLN28749.html","Email Batch Program-8508-send-email-campaign"
"2022577717","2022577717","6013002","2024-11-06T00:01:04Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577718","2022577718","6137190","2024-11-06T00:01:05Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Google Mail","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0 (via ggpht.com GoogleImageProxy)","Email Batch Program-8508-send-email-campaign"
"2022577719","2022577719","4130263","2024-11-06T00:01:09Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Yahoo MailProxy","20310","21066","Unknown","undefined","undefined","Unknown","13404","YahooMailProxy; https://help.yahoo.com/kb/yahoo-mail-proxy-SLN28749.html","Email Batch Program-8508-send-email-campaign"
